InvoiceNo,InvoiceDate,InvoiceTime,StockCode,Product,Quantity,UnitPrice,Totalsale,CustomerID,Country
575661,10/11/11,2:39:00 PM,22571,ROCKING HORSE RED CHRISTMAS ,3,0.85,2.55,12617,France
575661,10/11/11,2:39:00 PM,22573,STAR WOODEN CHRISTMAS DECORATION,6,0.85,5.1,12617,France
575661,10/11/11,2:39:00 PM,23333,IVORY WICKER HEART MEDIUM,5,1.25,6.25,12617,France
575661,10/11/11,2:39:00 PM,22574,HEART WOODEN CHRISTMAS DECORATION,6,0.85,5.1,12617,France
575661,10/11/11,2:39:00 PM,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,0.29,1.74,12617,France
575661,10/11/11,2:39:00 PM,22571,ROCKING HORSE RED CHRISTMAS ,3,0.85,2.55,12617,France
575661,10/11/11,2:39:00 PM,22572,ROCKING HORSE GREEN CHRISTMAS ,6,0.85,5.1,12617,France
575661,10/11/11,2:39:00 PM,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,12617,France
575671,10/11/11,3:03:00 PM,23084,RABBIT NIGHT LIGHT,48,1.79,85.92,12670,France
575671,10/11/11,3:03:00 PM,23480,MINI LIGHTS WOODLAND MUSHROOMS,12,3.75,45,12670,France
575671,10/11/11,3:03:00 PM,23350,ROLL WRAP VINTAGE SPOT ,12,1.25,15,12670,France
575671,10/11/11,3:03:00 PM,23351,ROLL WRAP 50'S CHRISTMAS,12,1.25,15,12670,France
575671,10/11/11,3:03:00 PM,23349,ROLL WRAP VINTAGE CHRISTMAS,12,1.25,15,12670,France
575671,10/11/11,3:03:00 PM,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,48,0.83,39.84,12670,France
575671,10/11/11,3:03:00 PM,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,0.55,13.2,12670,France
575671,10/11/11,3:03:00 PM,21976,PACK OF 60 MUSHROOM CAKE CASES,24,0.55,13.2,12670,France
575671,10/11/11,3:03:00 PM,20749,ASSORTED COLOUR MINI CASES,8,7.95,63.6,12670,France
575671,10/11/11,3:03:00 PM,20750,RED RETROSPOT MINI CASES,8,7.95,63.6,12670,France
575671,10/11/11,3:03:00 PM,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2.95,70.8,12670,France
575671,10/11/11,3:03:00 PM,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,19.8,12670,France
575671,10/11/11,3:03:00 PM,22551,PLASTERS IN TIN SPACEBOY,12,1.65,19.8,12670,France
575671,10/11/11,3:03:00 PM,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,19.8,12670,France
575671,10/11/11,3:03:00 PM,21770,OPEN CLOSED METAL SIGN,2,4.95,9.9,12670,France
575671,10/11/11,3:03:00 PM,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,1.25,15,12670,France
575671,10/11/11,3:03:00 PM,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2.1,25.2,12670,France
575671,10/11/11,3:03:00 PM,22966,GINGERBREAD MAN COOKIE CUTTER,12,1.25,15,12670,France
575671,10/11/11,3:03:00 PM,22992,REVOLVER WOODEN RULER ,24,1.95,46.8,12670,France
575671,10/11/11,3:03:00 PM,POST,POSTAGE,3,18,54,12670,France
575692,10/11/11,4:27:00 PM,21452,TOADSTOOL MONEY BOX,3,2.95,8.85,12508,France
575692,10/11/11,4:27:00 PM,21484,CHICK GREY HOT WATER BOTTLE,3,4.25,12.75,12508,France
575692,10/11/11,4:27:00 PM,21485,RETROSPOT HEART HOT WATER BOTTLE,2,4.95,9.9,12508,France
575692,10/11/11,4:27:00 PM,23597,PAPER BUNTING PAISLEY PARK,1,2.95,2.95,12508,France
575692,10/11/11,4:27:00 PM,20974,12 PENCILS SMALL TUBE SKULL,5,0.65,3.25,12508,France
575692,10/11/11,4:27:00 PM,20973,12 PENCIL SMALL TUBE WOODLAND,5,0.65,3.25,12508,France
575692,10/11/11,4:27:00 PM,23369,SET 36 COLOUR PENCILS LOVE LONDON,5,1.25,6.25,12508,France
575692,10/11/11,4:27:00 PM,20975,12 PENCILS SMALL TUBE RED RETROSPOT,5,0.65,3.25,12508,France
575692,10/11/11,4:27:00 PM,22339,CHRISTMAS TREE PAINTED ZINC ,10,0.19,1.9,12508,France
575692,10/11/11,4:27:00 PM,21819,GLITTER CHRISTMAS STAR ,2,0.39,0.78,12508,France
575692,10/11/11,4:27:00 PM,85199S,SMALL HANGING IVORY/RED WOOD BIRD,10,0.42,4.2,12508,France
575692,10/11/11,4:27:00 PM,23103,JINGLE BELL HEART DECORATION,5,1.65,8.25,12508,France
575692,10/11/11,4:27:00 PM,21891,TRADITIONAL WOODEN SKIPPING ROPE,3,1.45,4.35,12508,France
575692,10/11/11,4:27:00 PM,22620,4 TRADITIONAL SPINNING TOPS,3,1.45,4.35,12508,France
575692,10/11/11,4:27:00 PM,21818,GLITTER HEART DECORATION,1,0.39,0.39,12508,France
575692,10/11/11,4:27:00 PM,21494,ROTATING LEAVES T-LIGHT HOLDER,5,1.25,6.25,12508,France
575692,10/11/11,4:27:00 PM,23082,SET 6 PAPER TABLE LANTERN HEARTS ,3,3.75,11.25,12508,France
575692,10/11/11,4:27:00 PM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2.95,2.95,12508,France
575692,10/11/11,4:27:00 PM,23452,HEART MINI PORTRAIT FRAME,6,1.95,11.7,12508,France
575692,10/11/11,4:27:00 PM,23265,SET OF 3 WOODEN TREE DECORATIONS,1,1.25,1.25,12508,France
575692,10/11/11,4:27:00 PM,85130C,BEADED CRYSTAL HEART BLUE  LARGE,3,0.79,2.37,12508,France
575692,10/11/11,4:27:00 PM,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,3,0.29,0.87,12508,France
575692,10/11/11,4:27:00 PM,22601,CHRISTMAS RETROSPOT ANGEL WOOD,10,0.85,8.5,12508,France
575692,10/11/11,4:27:00 PM,22595,GINGHAM HEART DECORATION,10,0.85,8.5,12508,France
575692,10/11/11,4:27:00 PM,22219,LOVEBIRD HANGING DECORATION WHITE ,10,0.85,8.5,12508,France
575692,10/11/11,4:27:00 PM,23211,RED ROCKING HORSE HAND PAINTED,1,1.25,1.25,12508,France
575692,10/11/11,4:27:00 PM,23210,WHITE ROCKING HORSE HAND PAINTED,2,1.25,2.5,12508,France
575692,10/11/11,4:27:00 PM,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,0.29,0.58,12508,France
575692,10/11/11,4:27:00 PM,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,0.29,1.45,12508,France
575692,10/11/11,4:27:00 PM,23211,RED ROCKING HORSE HAND PAINTED,2,1.25,2.5,12508,France
575692,10/11/11,4:27:00 PM,23210,WHITE ROCKING HORSE HAND PAINTED,1,1.25,1.25,12508,France
575692,10/11/11,4:27:00 PM,22255,FELT TOADSTOOL  SMALL,4,0.85,3.4,12508,France
575692,10/11/11,4:27:00 PM,21439,BASKET OF TOADSTOOLS,5,1.25,6.25,12508,France
575692,10/11/11,4:27:00 PM,22619,SET OF 6 SOLDIER SKITTLES,3,3.75,11.25,12508,France
575692,10/11/11,4:27:00 PM,22115,METAL SIGN EMPIRE TEA,3,0.79,2.37,12508,France
575692,10/11/11,4:27:00 PM,22970,LONDON BUS COFFEE MUG,3,2.55,7.65,12508,France
575692,10/11/11,4:27:00 PM,22971,QUEENS GUARD COFFEE MUG,3,2.55,7.65,12508,France
575692,10/11/11,4:27:00 PM,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2.1,6.3,12508,France
575692,10/11/11,4:27:00 PM,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2.1,6.3,12508,France
575692,10/11/11,4:27:00 PM,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2.95,2.95,12508,France
575692,10/11/11,4:27:00 PM,22150,3 STRIPEY MICE FELTCRAFT,3,1.95,5.85,12508,France
575692,10/11/11,4:27:00 PM,23334,IVORY WICKER HEART SMALL,9,0.63,5.67,12508,France
575692,10/11/11,4:27:00 PM,23266,SET OF 3 WOODEN STOCKING DECORATION,1,1.25,1.25,12508,France
575692,10/11/11,4:27:00 PM,21818,GLITTER HEART DECORATION,1,0.39,0.39,12508,France
575692,10/11/11,4:27:00 PM,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,8,0.29,2.32,12508,France
575692,10/11/11,4:27:00 PM,22139,RETROSPOT TEA SET CERAMIC 11 PC ,4,4.95,19.8,12508,France
575692,10/11/11,4:27:00 PM,23321,SMALL WHITE HEART OF WICKER,5,1.65,8.25,12508,France
575692,10/11/11,4:27:00 PM,22696,WICKER WREATH LARGE,3,1.95,5.85,12508,France
575692,10/11/11,4:27:00 PM,22695,WICKER WREATH SMALL,3,1.45,4.35,12508,France
575692,10/11/11,4:27:00 PM,46000S,POLYESTER FILLER PAD 40x40cm,5,1.45,7.25,12508,France
575692,10/11/11,4:27:00 PM,23396,LE JARDIN BOTANIQUE CUSHION COVER,3,3.75,11.25,12508,France
575692,10/11/11,4:27:00 PM,21926,RED/CREAM STRIPE CUSHION COVER ,2,1.25,2.5,12508,France
575709,10/11/11,5:27:00 PM,23245,SET OF 3 REGENCY CAKE TINS,32,4.15,132.8,14646,Netherlands
575709,10/11/11,5:27:00 PM,POST,POSTAGE,2,15,30,14646,Netherlands
575713,10/11/11,5:49:00 PM,20712,JUMBO BAG WOODLAND ANIMALS,10,2.08,20.8,13817,Germany
575713,10/11/11,5:49:00 PM,22331,WOODLAND PARTY BAG + STICKER SET,8,1.65,13.2,13817,Germany
575713,10/11/11,5:49:00 PM,22333,RETROSPOT PARTY BAG + STICKER SET,8,1.65,13.2,13817,Germany
575713,10/11/11,5:49:00 PM,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,4.25,17,13817,Germany
575713,10/11/11,5:49:00 PM,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,3.75,15,13817,Germany
575713,10/11/11,5:49:00 PM,22736,RIBBON REEL MAKING SNOWMEN ,10,1.65,16.5,13817,Germany
575713,10/11/11,5:49:00 PM,21880,RED RETROSPOT TAPE,24,0.65,15.6,13817,Germany
575713,10/11/11,5:49:00 PM,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,19.8,13817,Germany
575713,10/11/11,5:49:00 PM,22555,PLASTERS IN TIN STRONGMAN,12,1.65,19.8,13817,Germany
575713,10/11/11,5:49:00 PM,22551,PLASTERS IN TIN SPACEBOY,12,1.65,19.8,13817,Germany
575713,10/11/11,5:49:00 PM,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2.95,17.7,13817,Germany
575713,10/11/11,5:49:00 PM,23433,HANGING QUILTED PATCHWORK APPLES,12,0.83,9.96,13817,Germany
575713,10/11/11,5:49:00 PM,23474,WOODLAND SMALL BLUE FELT HEART,12,0.83,9.96,13817,Germany
575713,10/11/11,5:49:00 PM,23475,WOODLAND SMALL PINK FELT HEART,12,0.83,9.96,13817,Germany
575713,10/11/11,5:49:00 PM,POST,POSTAGE,2,18,36,13817,Germany
575732,11/11/11,8:19:00 AM,15056BL,EDWARDIAN PARASOL BLACK,6,5.95,35.7,12712,Germany
575732,11/11/11,8:19:00 AM,15056N,EDWARDIAN PARASOL NATURAL,6,5.95,35.7,12712,Germany
575732,11/11/11,8:19:00 AM,15056P,EDWARDIAN PARASOL PINK,3,5.95,17.85,12712,Germany
575732,11/11/11,8:19:00 AM,22867,HAND WARMER BIRD DESIGN,12,2.1,25.2,12712,Germany
575732,11/11/11,8:19:00 AM,22865,HAND WARMER OWL DESIGN,12,2.1,25.2,12712,Germany
575732,11/11/11,8:19:00 AM,21481,FAWN BLUE HOT WATER BOTTLE,4,3.75,15,12712,Germany
575732,11/11/11,8:19:00 AM,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,4.25,17,12712,Germany
575732,11/11/11,8:19:00 AM,23485,BOTANICAL GARDENS WALL CLOCK ,1,25,25,12712,Germany
575732,11/11/11,8:19:00 AM,POST,POSTAGE,2,18,36,12712,Germany
575733,11/11/11,8:33:00 AM,20749,ASSORTED COLOUR MINI CASES,2,7.95,15.9,13810,Germany
575733,11/11/11,8:33:00 AM,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,0.42,5.04,13810,Germany
575733,11/11/11,8:33:00 AM,22025,RING OF ROSES BIRTHDAY CARD,12,0.42,5.04,13810,Germany
575733,11/11/11,8:33:00 AM,21506,"FANCY FONT BIRTHDAY CARD, ",12,0.42,5.04,13810,Germany
575733,11/11/11,8:33:00 AM,22717,CARD DOG AND BALL ,12,0.42,5.04,13810,Germany
575733,11/11/11,8:33:00 AM,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1.45,17.4,13810,Germany
575733,11/11/11,8:33:00 AM,21354,TOAST ITS - BEST MUM,12,1.25,15,13810,Germany
575733,11/11/11,8:33:00 AM,21217,RED RETROSPOT ROUND CAKE TINS,5,9.95,49.75,13810,Germany
575733,11/11/11,8:33:00 AM,22551,PLASTERS IN TIN SPACEBOY,12,1.65,19.8,13810,Germany
575733,11/11/11,8:33:00 AM,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,19.8,13810,Germany
575733,11/11/11,8:33:00 AM,22505,MEMO BOARD COTTAGE DESIGN,4,4.95,19.8,13810,Germany
575733,11/11/11,8:33:00 AM,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2.1,25.2,13810,Germany
575733,11/11/11,8:33:00 AM,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,25.2,13810,Germany
575733,11/11/11,8:33:00 AM,POST,POSTAGE,1,18,18,13810,Germany
575747,11/11/11,10:19:00 AM,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1.45,17.4,12589,France
575747,11/11/11,10:19:00 AM,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,1.45,17.4,12589,France
575747,11/11/11,10:19:00 AM,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,1.25,30,12589,France
575747,11/11/11,10:19:00 AM,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1.25,30,12589,France
575747,11/11/11,10:19:00 AM,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1.25,30,12589,France
575747,11/11/11,10:19:00 AM,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1.95,15.6,12589,France
575747,11/11/11,10:19:00 AM,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,1.95,15.6,12589,France
575747,11/11/11,10:19:00 AM,22080,RIBBON REEL POLKADOTS ,10,1.65,16.5,12589,France
575747,11/11/11,10:19:00 AM,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2.1,12.6,12589,France
575747,11/11/11,10:19:00 AM,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1.45,17.4,12589,France
575747,11/11/11,10:19:00 AM,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2.1,12.6,12589,France
575747,11/11/11,10:19:00 AM,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.45,17.4,12589,France
575747,11/11/11,10:19:00 AM,22423,REGENCY CAKESTAND 3 TIER,4,12.75,51,12589,France
575747,11/11/11,10:19:00 AM,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,12589,France
575747,11/11/11,10:19:00 AM,23294,SET OF 6 SNACK LOAF BAKING CASES,8,0.83,6.64,12589,France
575747,11/11/11,10:19:00 AM,23296,SET OF 6 TEA TIME BAKING CASES,8,1.25,10,12589,France
575747,11/11/11,10:19:00 AM,23295,SET OF 12 MINI LOAF BAKING CASES,8,0.83,6.64,12589,France
575747,11/11/11,10:19:00 AM,22838,3 TIER CAKE TIN RED AND CREAM,2,14.95,29.9,12589,France
575747,11/11/11,10:19:00 AM,22627,MINT KITCHEN SCALES,2,8.5,17,12589,France
575747,11/11/11,10:19:00 AM,22625,RED KITCHEN SCALES,2,8.5,17,12589,France
575747,11/11/11,10:19:00 AM,22624,IVORY KITCHEN SCALES,2,8.5,17,12589,France
575747,11/11/11,10:19:00 AM,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,3.25,19.5,12589,France
575747,11/11/11,10:19:00 AM,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,1.65,16.5,12589,France
575747,11/11/11,10:19:00 AM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2.95,17.7,12589,France
575747,11/11/11,10:19:00 AM,POST,POSTAGE,3,18,54,12589,France
575750,11/11/11,10:29:00 AM,85061W,WHITE JEWELLED HEART DECORATION,24,0.85,20.4,12600,Germany
575750,11/11/11,10:29:00 AM,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,0.79,18.96,12600,Germany
575750,11/11/11,10:29:00 AM,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,6,1.95,11.7,12600,Germany
575750,11/11/11,10:29:00 AM,85099B,JUMBO BAG RED RETROSPOT,10,2.08,20.8,12600,Germany
575750,11/11/11,10:29:00 AM,21811,HANGING HEART WITH BELL,48,0.39,18.72,12600,Germany
575750,11/11/11,10:29:00 AM,20679,EDWARDIAN PARASOL RED,18,5.95,107.1,12600,Germany
575750,11/11/11,10:29:00 AM,20712,JUMBO BAG WOODLAND ANIMALS,10,2.08,20.8,12600,Germany
575750,11/11/11,10:29:00 AM,85014B,RED RETROSPOT UMBRELLA,18,5.95,107.1,12600,Germany
575750,11/11/11,10:29:00 AM,POST,POSTAGE,3,18,54,12600,Germany
575759,11/11/11,10:50:00 AM,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,94,0.29,27.26,,France
575759,11/11/11,10:50:00 AM,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,0.29,2.9,,France
575759,11/11/11,10:50:00 AM,23481,PEARLISED IVORY HEART SMALL ,10,1.25,12.5,,France
575759,11/11/11,10:50:00 AM,21833,CAMOUFLAGE LED TORCH,1,1.69,1.69,,France
575759,11/11/11,10:50:00 AM,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,0.85,0.85,,France
575759,11/11/11,10:50:00 AM,84559A,3D SHEET OF DOG STICKERS,2,0.85,1.7,,France
575759,11/11/11,10:50:00 AM,21881,CUTE CATS TAPE,1,0.65,0.65,,France
575759,11/11/11,10:50:00 AM,84569A,PACK 3 IRON ON DOG PATCHES,1,1.25,1.25,,France
575759,11/11/11,10:50:00 AM,22551,PLASTERS IN TIN SPACEBOY,1,1.65,1.65,,France
575759,11/11/11,10:50:00 AM,84558A,3D DOG PICTURE PLAYING CARDS,2,2.95,5.9,,France
575759,11/11/11,10:50:00 AM,22972,CHILDREN'S SPACEBOY MUG,1,1.65,1.65,,France
575759,11/11/11,10:50:00 AM,21107,CREAM SLICE FLANNEL PINK SPOT ,2,2.95,5.9,,France
575759,11/11/11,10:50:00 AM,22138,BAKING SET 9 PIECE RETROSPOT ,1,4.95,4.95,,France
575759,11/11/11,10:50:00 AM,22617,BAKING SET SPACEBOY DESIGN,1,4.95,4.95,,France
575759,11/11/11,10:50:00 AM,84836,ZINC METAL HEART DECORATION,24,1.25,30,,France
575759,11/11/11,10:50:00 AM,21811,HANGING HEART WITH BELL,48,0.39,18.72,,France
575759,11/11/11,10:50:00 AM,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,0.79,9.48,,France
575759,11/11/11,10:50:00 AM,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,,France
575787,11/11/11,11:18:00 AM,22629,SPACEBOY LUNCH BOX ,12,1.95,23.4,12518,Germany
575787,11/11/11,11:18:00 AM,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,0.65,10.4,12518,Germany
575787,11/11/11,11:18:00 AM,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,17,12518,Germany
575787,11/11/11,11:18:00 AM,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,4.15,16.6,12518,Germany
575787,11/11/11,11:18:00 AM,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,4.15,16.6,12518,Germany
575787,11/11/11,11:18:00 AM,22271,FELTCRAFT DOLL ROSIE,6,2.95,17.7,12518,Germany
575787,11/11/11,11:18:00 AM,23439,HAND WARMER RED LOVE HEART,12,2.1,25.2,12518,Germany
575787,11/11/11,11:18:00 AM,22418,10 COLOUR SPACEBOY PEN,24,0.85,20.4,12518,Germany
575787,11/11/11,11:18:00 AM,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,1.25,30,12518,Germany
575787,11/11/11,11:18:00 AM,22705,WRAP GREEN PEARS ,25,0.42,10.5,12518,Germany
575787,11/11/11,11:18:00 AM,22708,WRAP DOLLY GIRL,25,0.42,10.5,12518,Germany
575787,11/11/11,11:18:00 AM,22303,COFFEE MUG APPLES DESIGN,6,2.55,15.3,12518,Germany
575787,11/11/11,11:18:00 AM,22302,COFFEE MUG PEARS  DESIGN,6,2.55,15.3,12518,Germany
575787,11/11/11,11:18:00 AM,23292,SPACEBOY CHILDRENS CUP,8,1.25,10,12518,Germany
575787,11/11/11,11:18:00 AM,23291,DOLLY GIRL CHILDRENS CUP,8,1.25,10,12518,Germany
575787,11/11/11,11:18:00 AM,23289,DOLLY GIRL CHILDRENS BOWL,8,1.25,10,12518,Germany
575787,11/11/11,11:18:00 AM,21882,SKULLS TAPE,12,0.65,7.8,12518,Germany
575787,11/11/11,11:18:00 AM,21881,CUTE CATS TAPE,12,0.65,7.8,12518,Germany
575787,11/11/11,11:18:00 AM,21883,STARS GIFT TAPE ,12,0.65,7.8,12518,Germany
575787,11/11/11,11:18:00 AM,21884,CAKES AND BOWS GIFT  TAPE,12,0.65,7.8,12518,Germany
575787,11/11/11,11:18:00 AM,23392,SPACEBOY ROCKET LOLLY MAKERS,6,2.08,12.48,12518,Germany
575787,11/11/11,11:18:00 AM,23569,TRADTIONAL ALPHABET STAMP SET,4,4.95,19.8,12518,Germany
575787,11/11/11,11:18:00 AM,16169E,WRAP 50'S  CHRISTMAS,25,0.42,10.5,12518,Germany
575787,11/11/11,11:18:00 AM,22273,FELTCRAFT DOLL MOLLY,6,2.95,17.7,12518,Germany
575787,11/11/11,11:18:00 AM,22899,CHILDREN'S APRON DOLLY GIRL ,6,2.1,12.6,12518,Germany
575787,11/11/11,11:18:00 AM,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,19.8,12518,Germany
575787,11/11/11,11:18:00 AM,23084,RABBIT NIGHT LIGHT,6,2.08,12.48,12518,Germany
575787,11/11/11,11:18:00 AM,22274,FELTCRAFT DOLL EMILY,6,2.95,17.7,12518,Germany
575787,11/11/11,11:18:00 AM,22551,PLASTERS IN TIN SPACEBOY,12,1.65,19.8,12518,Germany
575787,11/11/11,11:18:00 AM,POST,POSTAGE,3,18,54,12518,Germany
C575839,11/11/11,11:40:00 AM,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,1.65,-19.8,12517,Germany
C575839,11/11/11,11:40:00 AM,22551,PLASTERS IN TIN SPACEBOY,-11,1.65,-18.15,12517,Germany
575845,11/11/11,12:07:00 PM,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2.08,24.96,12598,France
575845,11/11/11,12:07:00 PM,23204,CHARLOTTE BAG APPLES DESIGN,50,0.85,42.5,12598,France
575845,11/11/11,12:07:00 PM,20724,RED RETROSPOT CHARLOTTE BAG,30,0.85,25.5,12598,France
575845,11/11/11,12:07:00 PM,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,0.85,17,12598,France
575845,11/11/11,12:07:00 PM,22551,PLASTERS IN TIN SPACEBOY,24,1.65,39.6,12598,France
575845,11/11/11,12:07:00 PM,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,19.8,12598,France
575845,11/11/11,12:07:00 PM,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,19.8,12598,France
575845,11/11/11,12:07:00 PM,23084,RABBIT NIGHT LIGHT,12,2.08,24.96,12598,France
575845,11/11/11,12:07:00 PM,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,1.25,20,12598,France
575845,11/11/11,12:07:00 PM,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,1.25,20,12598,France
575845,11/11/11,12:07:00 PM,22609,PENS ASSORTED SPACEBALL,36,0.19,6.84,12598,France
575845,11/11/11,12:07:00 PM,22610,PENS ASSORTED FUNNY FACE,36,0.19,6.84,12598,France
575845,11/11/11,12:07:00 PM,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,60,0.85,51,12598,France
575845,11/11/11,12:07:00 PM,POST,POSTAGE,1,18,18,12598,France
575880,11/11/11,1:35:00 PM,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,3.75,15,12726,France
575880,11/11/11,1:35:00 PM,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2.1,12.6,12726,France
575880,11/11/11,1:35:00 PM,22082,RIBBON REEL STRIPES DESIGN ,10,1.65,16.5,12726,France
575880,11/11/11,1:35:00 PM,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,72,0.42,30.24,12726,France
575880,11/11/11,1:35:00 PM,22908,PACK OF 20 NAPKINS RED APPLES,24,0.85,20.4,12726,France
575880,11/11/11,1:35:00 PM,21207,SKULL AND CROSSBONES  GARLAND ,12,1.65,19.8,12726,France
575880,11/11/11,1:35:00 PM,21086,SET/6 RED SPOTTY PAPER CUPS,48,0.65,31.2,12726,France
575880,11/11/11,1:35:00 PM,21094,SET/6 RED SPOTTY PAPER PLATES,36,0.85,30.6,12726,France
575880,11/11/11,1:35:00 PM,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,0.85,20.4,12726,France
575880,11/11/11,1:35:00 PM,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,24,0.42,10.08,12726,France
575880,11/11/11,1:35:00 PM,22535,MAGIC DRAWING SLATE BUNNIES ,24,0.42,10.08,12726,France
575880,11/11/11,1:35:00 PM,21988,PACK OF 6 SKULL PAPER PLATES,12,0.85,10.2,12726,France
575880,11/11/11,1:35:00 PM,22437,SET OF 9 BLACK SKULL BALLOONS,20,0.85,17,12726,France
575880,11/11/11,1:35:00 PM,22620,4 TRADITIONAL SPINNING TOPS,36,1.45,52.2,12726,France
575880,11/11/11,1:35:00 PM,22435,SET OF 9 HEART SHAPED BALLOONS,12,1.25,15,12726,France
575880,11/11/11,1:35:00 PM,22492,MINI PAINT SET VINTAGE ,72,0.65,46.8,12726,France
575880,11/11/11,1:35:00 PM,21987,PACK OF 6 SKULL PAPER CUPS,12,0.65,7.8,12726,France
575880,11/11/11,1:35:00 PM,22544,MINI JIGSAW SPACEBOY,48,0.42,20.16,12726,France
575880,11/11/11,1:35:00 PM,22440,BALLOON WATER BOMB PACK OF 35,20,0.42,8.4,12726,France
575880,11/11/11,1:35:00 PM,22550,HOLIDAY FUN LUDO,4,3.75,15,12726,France
575880,11/11/11,1:35:00 PM,21912,VINTAGE SNAKES & LADDERS,4,3.75,15,12726,France
575880,11/11/11,1:35:00 PM,22255,FELT TOADSTOOL  SMALL,36,0.85,30.6,12726,France
575880,11/11/11,1:35:00 PM,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1.25,30,12726,France
575880,11/11/11,1:35:00 PM,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1.25,30,12726,France
575880,11/11/11,1:35:00 PM,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,1.25,30,12726,France
575880,11/11/11,1:35:00 PM,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,1.25,30,12726,France
575880,11/11/11,1:35:00 PM,22333,RETROSPOT PARTY BAG + STICKER SET,8,1.65,13.2,12726,France
575880,11/11/11,1:35:00 PM,21989,PACK OF 20 SKULL PAPER NAPKINS,24,0.85,20.4,12726,France
